,asset_id,label,split,fps,frame_count,duration_seconds,frame_height,frame_width,frame_channels,orginal_video_start_second,original_video_end_second,original_video_target_second,target_second,reliable_audio
1834,405974,20,train,25.0,289,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
1842,432933,20,train,25.0,487,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
1872,480347,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1852,440800,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1869,480260,20,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
1861,475296,20,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
1847,432940,20,train,25.0,320,9.88,1080,1920,3,2.8000000000000007,12.8,12.0,9.2,0
1843,432934,20,train,25.0,262,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
1863,476614,20,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
1884,480375,20,train,25.0,477,9.96,1080,1920,3,89.0,99.0,94.0,5.0,0
1859,475283,20,train,25.0,427,9.96,1080,1920,3,77.0,87.0,82.0,5.0,1
1862,476613,20,train,25.0,394,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
1838,423577,20,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
1853,441678,20,train,25.0,195,7.68,1080,1920,3,0.0,7.8,6.0,6.0,1
1882,480373,20,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
1876,480357,20,train,25.0,353,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
1878,480359,20,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,0
1864,476615,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1840,423590,20,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
1885,480376,20,train,25.0,427,9.96,1080,1920,3,37.0,47.0,42.0,5.0,0
1856,446369,20,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
1832,404238,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1833,405973,20,train,25.0,278,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
1889,189226861,20,train,25.0,377,9.96,720,1280,3,55.0,65.0,60.0,5.0,0
1849,440795,20,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
1870,480262,20,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,0
1850,440796,20,train,25.0,302,9.88,1080,1920,3,22.08,32.08,30.0,7.920000000000002,0
1875,480356,20,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
1871,480264,20,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
1874,480355,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1873,480354,20,train,25.0,381,9.92,1080,1920,3,5.199999999999999,15.2,14.0,8.8,0
1867,480218,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1848,432941,20,train,25.0,377,9.96,1080,1920,3,35.0,45.0,40.0,5.0,0
1879,480360,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1857,446404,20,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1866,477724,20,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
1932,415024,21,train,25.0,236,9.32,1080,1920,3,0.0,9.44,6.0,6.0,1
1953,441134,21,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1934,422880,21,train,25.0,63,2.4,1080,1920,3,0.0,2.48,2.0,2.0,0
1973,461161,21,train,25.0,427,9.96,1080,1920,3,37.0,47.0,42.0,5.0,1
1961,455606,21,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
1951,440967,21,train,25.0,348,9.88,1080,1920,3,5.44,15.44,12.0,6.5600000000000005,1
1933,422775,21,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
1977,476609,21,train,25.0,474,9.88,1080,1920,3,8.93,18.93,18.0,9.07,1
1949,440964,21,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
1957,443604,21,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1929,410833,21,train,25.0,363,9.88,1080,1920,3,24.520000000000003,34.52,32.0,7.479999999999997,1
1970,455616,21,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1941,440626,21,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1976,476608,21,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
1926,410830,21,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1947,440841,21,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
1975,476607,21,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
1965,455610,21,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
1979,477449,21,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1924,410676,21,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
1936,440607,21,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
1944,440686,21,train,25.0,210,8.28,1080,1920,3,0.0,8.4,4.0,4.0,0
1967,455613,21,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1925,410829,21,train,25.0,182,7.16,1080,1920,3,0.0,7.28,2.0,2.0,1
1954,441135,21,train,25.0,428,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
1972,461160,21,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
1946,440840,21,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1968,455614,21,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1942,440628,21,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1952,441132,21,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
1948,440945,21,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
1966,455612,21,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
1923,404894,21,train,25.0,157,6.16,1080,1920,3,0.0,6.32,2.0,2.0,1
1935,440606,21,train,25.0,282,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
1950,440965,21,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
1943,440679,21,train,25.0,262,9.88,1080,1920,3,10.48,20.48,16.0,5.52,0
1930,410834,21,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
1928,410832,21,train,25.0,204,8.04,1080,1920,3,0.0,8.16,4.0,4.0,1
1945,440805,21,train,25.0,326,9.92,1080,1920,3,3.0,13.0,8.0,5.0,0
1959,455604,21,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
1940,440625,21,train,25.0,278,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
1974,476606,21,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
1927,410831,21,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1931,411113,21,train,25.0,98,3.8,1080,1920,3,0.0,3.93,2.0,2.0,0
1962,455607,21,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
1963,455608,21,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2031,432882,22,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
2029,432828,22,train,25.0,317,9.88,1080,1920,3,2.68,12.68,8.0,5.32,0
2034,441127,22,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2048,443421,22,train,25.0,477,9.96,1080,1920,3,29.0,39.0,34.0,5.0,1
2033,440732,22,train,25.0,377,9.96,1080,1920,3,75.0,85.0,80.0,5.0,0
2059,201205191,22,train,25.0,327,9.96,288,352,3,3.0,13.0,8.0,5.0,0
2028,431744,22,train,25.0,351,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
2066,201488441,22,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,1
2016,404446,22,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2035,441699,22,train,25.0,224,8.84,1080,1920,3,0.0,8.96,2.0,2.0,0
2051,450667,22,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2045,443418,22,train,25.0,363,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
2019,408160,22,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
2030,432861,22,train,25.0,150,5.88,1080,1920,3,0.0,6.0,2.0,2.0,0
2065,201474671,22,train,25.0,207,8.16,720,1280,3,0.0,8.28,4.0,4.0,0
2058,201205181,22,train,25.0,327,9.96,288,352,3,3.0,13.0,8.0,5.0,0
2050,446763,22,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
2025,431739,22,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
2017,407115,22,train,25.0,388,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
2023,431578,22,train,25.0,316,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
2038,442075,22,train,25.0,233,9.2,1080,1920,3,0.0,9.32,8.0,8.0,0
2041,443267,22,train,25.0,498,9.88,1080,1920,3,29.92,39.92,38.0,8.079999999999998,1
2018,408135,22,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2036,441701,22,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
2039,443225,22,train,25.0,426,9.92,1080,1920,3,7.0,17.0,12.0,5.0,0
2063,201254551,22,train,25.0,327,9.96,288,352,3,3.0,13.0,8.0,5.0,0
2024,431580,22,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
2062,201254541,22,train,25.0,327,9.96,288,352,3,3.0,13.0,8.0,5.0,0
2032,433172,22,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
2042,443280,22,train,25.0,377,9.96,1080,1920,3,35.0,45.0,40.0,5.0,0
2067,201488761,22,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
2043,443282,22,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
2020,409674,22,train,25.0,148,5.8,1080,1920,3,0.0,5.92,2.0,2.0,0
2022,431577,22,train,25.0,396,9.88,1080,1920,3,28.36,38.36,36.0,7.640000000000001,0
2040,443266,22,train,25.0,483,9.88,1080,1920,3,26.32,36.32,32.0,5.68,1
2026,431741,22,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
2068,201488771,22,train,25.0,477,9.96,720,1280,3,19.0,29.0,24.0,5.0,0
2053,452051,22,train,25.0,293,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
2064,201254561,22,train,25.0,263,9.96,288,352,3,3.0,13.0,8.0,5.0,0
2061,201254531,22,train,25.0,377,9.96,288,352,3,5.0,15.0,10.0,5.0,0
2046,443419,22,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
2069,201488931,22,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
2055,201167421,22,train,25.0,263,9.96,288,352,3,3.0,13.0,8.0,5.0,0
2044,443284,22,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
2111,408271,23,train,25.0,276,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
2119,414877,23,train,25.0,228,9.0,1080,1920,3,0.0,9.08,6.0,6.0,0
2155,345224711,23,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,1
2131,446426,23,train,25.0,305,9.96,1080,1920,3,35.0,45.0,40.0,5.0,0
2148,201827521,23,train,25.0,287,9.84,720,1280,3,1.5199999999999996,11.52,8.0,6.48,0
2123,432200,23,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2102,404243,23,train,25.0,290,9.84,1080,1920,3,11.8,21.8,18.0,6.199999999999999,1
2118,414684,23,train,25.0,429,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
2128,441642,23,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2156,345234281,23,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,1
2114,408535,23,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2153,296996831,23,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
2103,407922,23,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
2159,350037571,23,train,25.0,469,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
2158,350037371,23,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,1
2150,220685651,23,train,25.0,269,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
2113,408304,23,train,25.0,289,9.96,1080,1920,3,35.0,45.0,40.0,5.0,1
2137,474815,23,train,25.0,304,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
2145,201817771,23,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
2129,446311,23,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
2149,220646871,23,train,25.0,427,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
2140,201249101,23,train,25.0,479,9.88,288,352,3,29.16,39.16,38.0,8.840000000000003,0
2144,201454561,23,train,25.0,499,9.88,720,1280,3,19.0,29.0,24.0,5.0,1
2107,407961,23,train,25.0,179,7.04,1080,1920,3,0.0,7.2,4.0,4.0,0
2105,407928,23,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
2116,408622,23,train,25.0,337,9.96,1080,1920,3,41.0,51.0,46.0,5.0,1
2126,440874,23,train,25.0,389,9.88,1080,1920,3,15.56,25.56,22.0,6.440000000000001,0
2154,345185361,23,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,1
2132,448519,23,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
2109,408268,23,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2110,408269,23,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
2106,407943,23,train,25.0,202,7.96,1080,1920,3,0.0,8.16,4.0,4.0,0
2120,414936,23,train,25.0,343,9.88,1080,1920,3,7.620000000000001,17.62,16.0,8.379999999999999,0
2104,407926,23,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
2122,432197,23,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
2125,440873,23,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
2135,472842,23,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
2130,446425,23,train,25.0,271,9.88,1080,1920,3,26.76,36.76,36.0,9.240000000000002,0
2124,432201,23,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
2152,293843421,23,train,25.0,425,9.88,720,1280,3,7.0,17.0,12.0,5.0,0
2121,416478,23,train,25.0,323,9.96,1080,1920,3,57.0,67.0,62.0,5.0,1
2117,408623,23,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
2157,349353521,23,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,1
2115,408611,23,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
2136,472843,23,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2127,441577,23,train,25.0,269,9.88,1080,1920,3,5.880000000000001,15.88,14.0,8.12,0
2134,469584,23,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
2108,407969,23,train,25.0,187,7.36,1080,1920,3,0.0,7.56,6.0,6.0,0
2213,201047421,24,train,25.0,460,9.76,384,672,3,26.46,36.46,32.0,5.539999999999999,1
2195,416179,24,train,25.0,399,9.92,1080,1920,3,5.92,15.92,14.0,8.08,0
2243,293873841,24,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
2244,307742891,24,train,25.0,143,5.6,720,1280,3,0.0,5.72,2.0,2.0,1
2214,201190761,24,train,25.0,377,9.96,464,848,3,15.0,25.0,20.0,5.0,0
2206,200826651,24,train,25.0,335,9.96,464,848,3,7.0,17.0,12.0,5.0,0
2212,201047411,24,train,25.0,277,9.96,384,672,3,1.0,11.0,6.0,5.0,0
2236,201874561,24,train,25.0,252,9.96,352,640,3,0.0,10.0,4.0,4.0,1
2233,201858611,24,train,25.0,461,9.84,480,640,3,8.46,18.46,16.0,7.539999999999999,0
2224,201493411,24,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,1
2231,201815301,24,train,25.0,277,9.96,464,848,3,11.0,21.0,16.0,5.0,0
2247,307754931,24,train,25.0,160,6.28,720,1280,3,0.0,6.4,2.0,2.0,0
2194,411955,24,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
2220,201438781,24,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,1
2235,201872661,24,train,25.0,397,9.88,406,720,3,26.92,36.92,32.0,5.079999999999998,0
2226,201510771,24,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,1
2249,335126411,24,train,25.0,277,9.88,720,1280,3,1.08,11.08,10.0,8.92,1
2199,450865,24,train,25.0,165,6.48,1080,1920,3,0.0,6.6,4.0,4.0,0
2227,201510791,24,train,25.0,269,9.88,720,1280,3,19.52,29.52,26.0,6.48,1
2240,201883441,24,train,25.0,277,9.96,360,640,3,1.0,11.0,6.0,5.0,0
2225,201493441,24,train,25.0,427,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
2221,201438791,24,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
2239,201875371,24,train,25.0,427,9.96,406,720,3,7.0,17.0,12.0,5.0,1
2234,201867091,24,train,25.0,252,9.96,406,720,3,0.0,10.0,2.0,2.0,1
2248,308619551,24,train,25.0,204,8.04,720,1280,3,0.0,8.16,8.0,8.0,1
2203,476560,24,train,25.0,262,9.88,1080,1920,3,11.239999999999998,21.24,18.0,6.760000000000002,1
2228,201510841,24,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
2198,450864,24,train,25.0,274,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2217,201415221,24,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
2200,454126,24,train,25.0,327,9.88,1080,1920,3,23.08,33.08,30.0,6.920000000000002,0
2246,307745081,24,train,25.0,333,9.88,720,1280,3,3.3200000000000003,13.32,12.0,8.68,0
2223,201456421,24,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
2190,400275,24,train,25.0,256,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
2218,201415271,24,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,0
2215,201386271,24,train,25.0,427,9.96,464,848,3,7.0,17.0,12.0,5.0,1
2230,201805791,24,train,25.0,252,9.96,464,848,3,0.0,10.0,2.0,2.0,0
2207,201017261,24,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,1
2191,400276,24,train,25.0,268,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
2193,411954,24,train,25.0,252,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
2242,293842421,24,train,25.0,210,8.28,720,1280,3,0.0,8.4,2.0,2.0,0
2219,201416611,24,train,25.0,446,9.96,720,1280,3,43.0,53.0,48.0,5.0,0
2237,201874571,24,train,25.0,427,9.96,352,640,3,47.0,57.0,52.0,5.0,1
2210,201047391,24,train,25.0,252,9.96,384,672,3,0.0,10.0,2.0,2.0,0
2209,201026031,24,train,25.0,377,9.96,720,1280,3,15.0,25.0,20.0,5.0,1
2232,201815311,24,train,25.0,427,9.96,464,848,3,7.0,17.0,12.0,5.0,0
2202,476397,24,train,25.0,277,9.88,1080,1920,3,37.02,47.02,44.0,6.979999999999997,0
2229,201530561,24,train,25.0,401,9.96,720,1280,3,39.0,49.0,44.0,5.0,1
2238,201874581,24,train,25.0,377,9.96,352,640,3,5.0,15.0,10.0,5.0,1
2317,469713,25,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
2290,400134,25,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2329,330731171,25,train,25.0,327,9.96,720,1280,3,63.0,73.0,68.0,5.0,1
2307,447518,25,train,25.0,268,9.88,1080,1920,3,0.7200000000000006,10.72,8.0,7.279999999999999,0
2334,330745011,25,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,1
2294,404201,25,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
2336,330746801,25,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
2338,330753301,25,train,25.0,437,9.84,720,1280,3,17.5,27.5,26.0,8.5,0
2320,471436,25,train,25.0,133,5.2,1080,1920,3,0.0,5.32,4.0,4.0,1
2303,440904,25,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2319,471330,25,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
2313,462536,25,train,25.0,310,9.88,1080,1920,3,2.4000000000000004,12.4,12.0,9.6,0
2328,330731081,25,train,25.0,427,9.96,720,1280,3,47.0,57.0,52.0,5.0,1
2331,330738771,25,train,25.0,477,9.96,720,1280,3,29.0,39.0,34.0,5.0,1
2332,330742731,25,train,25.0,477,9.96,720,1280,3,29.0,39.0,34.0,5.0,1
2293,404195,25,train,25.0,276,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
2302,440839,25,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
2327,330730541,25,train,25.0,327,9.96,720,1280,3,23.0,33.0,28.0,5.0,1
2321,471440,25,train,25.0,63,2.4,1080,1920,3,0.0,2.52,2.0,2.0,0
2297,411598,25,train,25.0,349,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
2335,330745411,25,train,25.0,477,9.96,720,1280,3,89.0,99.0,94.0,5.0,1
2310,452128,25,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2301,440838,25,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
2323,472286,25,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
2295,407326,25,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2291,404193,25,train,25.0,477,9.96,1080,1920,3,29.0,39.0,34.0,5.0,1
2311,452129,25,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2322,472284,25,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
2315,469708,25,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
2325,488420,25,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
2308,447525,25,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
2306,447438,25,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2298,435204,25,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
2330,330738121,25,train,25.0,377,9.96,720,1280,3,15.0,25.0,20.0,5.0,0
2314,469704,25,train,25.0,295,9.88,1080,1920,3,31.8,41.8,40.0,8.200000000000003,1
2324,475211,25,train,25.0,375,9.88,1080,1920,3,5.0,15.0,14.0,9.0,1
2316,469710,25,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
2299,435205,25,train,25.0,312,9.88,1080,1920,3,14.84,24.84,22.0,7.16,1
2326,226298761,25,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
2337,330752011,25,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
2423,452063,26,train,25.0,156,6.12,1080,1920,3,0.0,6.24,2.0,2.0,0
2397,440846,26,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
2387,433109,26,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
2422,452062,26,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
2407,442803,26,train,25.0,257,9.88,1080,1920,3,4.4,14.4,10.0,5.6,1
2382,429854,26,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
2410,443309,26,train,25.0,147,5.76,1080,1920,3,0.0,5.88,2.0,2.0,1
2383,432854,26,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2400,441331,26,train,25.0,318,9.96,1080,1920,3,71.0,81.0,76.0,5.0,1
2417,446943,26,train,25.0,179,7.04,1080,1920,3,0.0,7.16,2.0,2.0,1
2428,220781601,26,train,25.0,237,9.36,720,1280,3,0.0,9.49,6.0,6.0,0
2388,433144,26,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
2378,407622,26,train,25.0,106,4.12,1080,1920,3,0.0,4.28,2.0,2.0,1
2392,433175,26,train,25.0,301,9.88,1080,1920,3,2.039999999999999,12.04,12.0,9.96,0
2420,446948,26,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
2409,443277,26,train,25.0,374,9.88,1080,1920,3,4.960000000000001,14.96,10.0,5.039999999999999,1
2413,443513,26,train,25.0,377,9.96,1080,1920,3,35.0,45.0,40.0,5.0,1
2399,440849,26,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
2374,402637,26,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
2385,432883,26,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
2411,443322,26,train,25.0,269,9.88,1080,1920,3,0.7599999999999998,10.76,6.0,5.24,1
2405,442695,26,train,25.0,246,9.72,1080,1920,3,0.0,9.84,4.0,4.0,0
2427,220781481,26,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
2377,404190,26,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
2406,442801,26,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
2395,440463,26,train,25.0,323,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
2391,433174,26,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2380,408411,26,train,25.0,273,9.84,1080,1920,3,10.36,20.36,16.0,5.640000000000001,0
2418,446944,26,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
2421,446949,26,train,25.0,424,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
2426,220781311,26,train,25.0,138,5.4,720,1280,3,0.0,5.55,4.0,4.0,0
2404,442077,26,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
2389,433145,26,train,25.0,413,9.88,1080,1920,3,16.48,26.48,26.0,9.52,0
2414,443588,26,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
2376,404189,26,train,25.0,277,9.84,1080,1920,3,10.56,20.56,16.0,5.440000000000001,0
2425,220781141,26,train,25.0,257,9.88,720,1280,3,0.2799999999999993,10.28,10.0,9.72,1
2402,442065,26,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
